"ID" "nombre" "municipio" "estado" "estado..ISO." "situación" "latitud" "longitud" "altitud"
"2710" 16090 "Piedras Blancas (CFE)" "Buenavista" "Michoacán" "mich" "Suspendida" 19.24666667 -102.7683333 400
"2711" 16091 "Alvaro Obregon (DGE)" "Álvaro Obregón" "Michoacán" "mich" "Operando" 19.82333333 -101.0383333 1840
"2712" 16092 "Presa Agostitlan" "Hidalgo" "Michoacán" "mich" "Suspendida" 19.56666667 -100.6 2443
"2713" 16093 "Presa Gonzalo" "Vista Hermosa" "Michoacán" "mich" "Suspendida" 20.30083333 -102.4386111 1530
"2714" 16094 "Presa Guaracha" "Villamar" "Michoacán" "mich" "Operando" 19.96055556 -102.5844444 1580
"2715" 16095 "Presa Jaripo" "Villamar" "Michoacán" "mich" "Operando" 19.95833333 -102.6 1587
"2716" 16096 "Presa Malpais" "Queréndaro" "Michoacán" "mich" "Operando" 19.82638889 -100.8788889 1859
"2717" 16097 "Presa Pucuato" "Hidalgo" "Michoacán" "mich" "Operando" 19.62222222 -100.6855556 2490
"2718" 16098 "Presa Sabaneta" "Hidalgo" "Michoacán" "mich" "Suspendida" 19.61055556 -100.6691667 2510
"2719" 16099 "Presa Tuxpan (CFE)" "Tuxpan" "Michoacán" "mich" "Suspendida" 19.56277778 -100.4761111 1750
"2720" 16100 "Puente San Isidro" "Huaniqueo" "Michoacán" "mich" "Suspendida" 19.86583333 -101.5188889 2022
"2721" 16101 "Punta De Agua" "Buenavista" "Michoacán" "mich" "Suspendida" 19.21111111 -102.6833333 384
"2722" 16102 "Punta San Telmo" "Aquila" "Michoacán" "mich" "Suspendida" 18.48333333 -103.5166667 184
"2723" 16103 "Purepero" "Purépero" "Michoacán" "mich" "Suspendida" 19.915 -102.0177778 2083
"2724" 16104 "Puruandiro" "Puruándiro" "Michoacán" "mich" "Operando" 20.08805556 -101.5158333 2012
"2725" 16105 "Quirio" "Indaparapeo" "Michoacán" "mich" "Operando" 19.7975 -100.995 1858
"2726" 16106 "San Angel" "Tingüindín" "Michoacán" "mich" "Suspendida" 19.86 -102.5486111 1840
"2727" 16107 "San Carlos I" "Tiquicheo De Nicolás Romero" "Michoacán" "mich" "Suspendida" 19.24555556 -100.79 799
"2728" 16108 "San Cristobal" "Ixtlán" "Michoacán" "mich" "Operando" 20.18833333 -102.4333333 1530
"2729" 16109 "San Diego Curupatzeo" "Madero" "Michoacán" "mich" "Operando" 19.33333333 -101.1833333 1444
"2730" 16110 "San Jeronimo (CFE)" "Huetamo" "Michoacán" "mich" "Suspendida" 18.53083333 -101.3263889 180
"2731" 16111 "San Jose" "Maravatío" "Michoacán" "mich" "Operando" 19.9075 -100.3191667 2043
"2732" 16112 "San Juan De Alima" "Aquila" "Michoacán" "mich" "Operando" 18.58305556 -103.6747222 530
"2733" 16113 "San Lucas" "San Lucas" "Michoacán" "mich" "Suspendida" 18.56666667 -100.7833333 318
"2734" 16114 "San Miguel Del Monte" "Morelia" "Michoacán" "mich" "Operando" 19.62027778 -101.1341667 1965
"2735" 16115 "San Nicolasito" "Maravatío" "Michoacán" "mich" "Suspendida" 19.91944444 -100.4061111 2030
"2736" 16116 "San Sebastian" "Queréndaro" "Michoacán" "mich" "Suspendida" 19.84027778 -100.9416667 1836
"2737" 16117 "Santa Fe Del Rio" "Penjamillo" "Michoacán" "mich" "Operando" 20.20194444 -101.8269444 1681
"2738" 16118 "Santa Fe" "Quiroga" "Michoacán" "mich" "Operando" 19.67305556 -101.5561111 2203
"2739" 16119 "Santa Rita" "Copándaro" "Michoacán" "mich" "Operando" 19.90388889 -101.2611111 1880
"2740" 16120 "Santiago Undameo" "Morelia" "Michoacán" "mich" "Suspendida" 19.60277778 -101.32 2130
"2741" 16121 "Senguio" "Senguio" "Michoacán" "mich" "Suspendida" 19.73277778 -100.3522222 2260
"2742" 16122 "Susupuato De Guerrero" "Susupuato" "Michoacán" "mich" "Operando" 19.21472222 -100.4066667 1260
"2743" 16123 "Tacambaro" "Tacámbaro" "Michoacán" "mich" "Suspendida" 19.23555556 -101.4569444 1640
"2744" 16124 "Temascales" "Contepec" "Michoacán" "mich" "Operando" 20.05083333 -100.1494444 2409
"2745" 16125 "Tangancicuaro" "Tangancícuaro" "Michoacán" "mich" "Operando" 19.88888889 -102.205 1710
"2746" 16126 "Tanhuato (SMN)" "Tanhuato" "Michoacán" "mich" "Suspendida" 20.26666667 -102.35 1540
"2747" 16127 "Taretan (CFE)" "Taretan" "Michoacán" "mich" "Suspendida" 19.33555556 -101.9180556 1147
"2748" 16128 "Tepacaltepec" "Tepalcatepec" "Michoacán" "mich" "Suspendida" 19.18333333 -102.8333333 365
"2749" 16129 "Tepuxtepec" "Contepec" "Michoacán" "mich" "Suspendida" 19.99666667 -100.2302778 2358
"2750" 16131 "Ticuitaco" "La Piedad" "Michoacán" "mich" "Suspendida" 20.3 -102.0166667 1750
"2751" 16132 "Tiquicheo (CFE)" "Tiquicheo De Nicolás Romero" "Michoacán" "mich" "Suspendida" 18.9 -100.7372222 380
"2752" 16133 "Turicato" "Turicato" "Michoacán" "mich" "Operando" 19.05361111 -101.4205556 740
"2753" 16134 "Tuxpan" "Tuxpan" "Michoacán" "mich" "Suspendida" 19.56666667 -100.45 1800
"2754" 16135 "Tuzantla (SMN)" "Tuzantla" "Michoacán" "mich" "Suspendida" 19.21666667 -100.5833333 666
"2755" 16136 "Tzitzio" "Tzitzio" "Michoacán" "mich" "Operando" 19.5825 -100.9238889 1565
"2756" 16137 "Urepetiro" "Tlazazalca" "Michoacán" "mich" "Operando" 19.975 -102.1269444 1753
"2757" 16138 "Uruapan (DGE)" "Uruapan" "Michoacán" "mich" "Suspendida" 19.38472222 -102.0583333 1578
"2758" 16139 "Villa Madero" "Madero" "Michoacán" "mich" "Suspendida" 19.4 -101.2666667 2097
"2759" 16140 "Villa Madero (CFE)" "Madero" "Michoacán" "mich" "Suspendida" 19.39 -101.2775 2182
"2760" 16141 "Yurecuaro" "Yurécuaro" "Michoacán" "mich" "Operando" 20.3375 -102.2830556 1543
"2761" 16142 "Zacapu (DGE)" "Zacapu" "Michoacán" "mich" "Operando" 19.80527778 -101.795 1986
"2762" 16143 "Zamora (OBS)" "Zamora" "Michoacán" "mich" "Suspendida" 20.01111111 -102.2805556 1564
"2763" 16144 "Zamora (SMN)" "Zamora" "Michoacán" "mich" "Suspendida" 19.985 -102.2830556 1580
"2764" 16145 "Zinapecuaro" "Zinapécuaro" "Michoacán" "mich" "Operando" 19.85861111 -100.8272222 1880
"2765" 16146 "Zirahuen" "Salvador Escalante" "Michoacán" "mich" "Operando" 19.45416667 -101.7319444 2090
"2766" 16147 "Ziritzicuaro" "La Huacana" "Michoacán" "mich" "Suspendida" 18.9 -102 213
"2767" 16148 "Zitacuaro" "Zitácuaro" "Michoacán" "mich" "Suspendida" 19.43333333 -100.3666667 1870
"2768" 16149 "Apatzingan (DGE)" "Apatzingán" "Michoacán" "mich" "Suspendida" 19.08333333 -102.35 332
"2769" 16150 "Apatzingan (CFE)" "Apatzingán" "Michoacán" "mich" "Suspendida" 19.09166667 -102.35 334
"2770" 16151 "Arteaga (CFE)" "Arteaga" "Michoacán" "mich" "Suspendida" 18.35527778 -102.2908333 826
"2771" 16152 "Ciudad Hidalgo (SMN)" "Hidalgo" "Michoacán" "mich" "Suspendida" 19.71666667 -100.55 2327
"2772" 16153 "Coalcoman (DGE)" "Coalcomán De Vázquez Pallares" "Michoacán" "mich" "Suspendida" 18.76944444 -103.1527778 1086
"2773" 16154 "Coalcoman (SMN)" "Coalcomán De Vázquez Pallares" "Michoacán" "mich" "Suspendida" 18.76666667 -103.15 1086
"2774" 16155 "Copandaro (CFE)" "Jiménez" "Michoacán" "mich" "Suspendida" 19.89972222 -101.6591667 1980
"2775" 16156 "Charapendo" "Gabriel Zamora" "Michoacán" "mich" "Suspendida" 19.26666667 -102.0666667 1013
"2776" 16157 "Chila" "Aguililla" "Michoacán" "mich" "Suspendida" 18.93333333 -102.6166667 278
"2777" 16158 "El Cajon" "Tepalcatepec" "Michoacán" "mich" "Operando" 18.97083333 -102.75 296
"2778" 16159 "El Rosario" "Angamacutiro" "Michoacán" "mich" "Operando" 20.12861111 -101.7488889 1700
"2779" 16161 "La Villita" "Lázaro Cárdenas" "Michoacán" "mich" "Suspendida" 18.04583333 -102.1883333 65
"2780" 16162 "Orandino" "Jacona" "Michoacán" "mich" "Operando" 19.96666667 -102.325 1580
"2781" 16163 "Tuzantla (DGE)" "Tuzantla" "Michoacán" "mich" "Suspendida" 19.20583333 -100.5747222 600
"2782" 16164 "Uruapan (SMN)" "Uruapan" "Michoacán" "mich" "Suspendida" 19.41666667 -102.0666667 1634
"2783" 16165 "Uruapan (CFE)" "Uruapan" "Michoacán" "mich" "Suspendida" 19.395 -102.0519444 1611
"2784" 16168 "Ario De Rosales" "Ario" "Michoacán" "mich" "Suspendida" 19.2 -101.7333333 1840
"2785" 16169 "La Garita (CFE)" "Arteaga" "Michoacán" "mich" "Suspendida" 18.40611111 -102.2591667 75
"2786" 16170 "Cojumatlan" "Cojumatlán De Régules" "Michoacán" "mich" "Operando" 20.14361111 -102.8508333 1524
"2787" 16171 "Zacapu (SMN)" "Zacapu" "Michoacán" "mich" "Suspendida" 19.81666667 -101.7833333 1994
"2788" 16174 "Sahuayo" "Sahuayo" "Michoacán" "mich" "Operando" 20.05694444 -102.7238889 1540
"2789" 16175 "Tepuxtepec (CFE)" "Contepec" "Michoacán" "mich" "Suspendida" 19.98916667 -100.225 2370
"2790" 16178 "E.N.G.F. Uruapan" "Uruapan" "Michoacán" "mich" "Suspendida" 19.38333333 -102.0333333 2193
"2791" 16183 "Melchor Ocampo" "Lázaro Cárdenas" "Michoacán" "mich" "Suspendida" 18.01666667 -102.2 20
"2792" 16185 "Coahuayana" "Coahuayana" "Michoacán" "mich" "Suspendida" 18.75166667 -103.6691667 10
"2793" 16186 "Emiliano Zapata" "Villamar" "Michoacán" "mich" "Suspendida" 19.99194444 -102.6186111 1540
"2794" 16187 "E.T.A. 139 Caracuaro" "Carácuaro" "Michoacán" "mich" "Suspendida" 19 -101.1166667 604
"2795" 16188 "Tirindaro" "Zacapu" "Michoacán" "mich" "Suspendida" 19.76666667 -101.7416667 2002
"2796" 16189 "C.R.E.D.F.F.A." "Zitácuaro" "Michoacán" "mich" "Suspendida" 19.53333333 -100.2333333 3090
"2797" 16190 "Arceo" "Tumbiscatío" "Michoacán" "mich" "Suspendida" 18.72 -102.2688889 320
"2798" 16191 "Cuatro Esquinas" "Venustiano Carranza" "Michoacán" "mich" "Suspendida" 20.20611111 -102.5891667 1522
"2799" 16192 "La Encarnacion" "Zitácuaro" "Michoacán" "mich" "Operando" 19.41277778 -100.3938889 1720
"2800" 16193 "E.T.A. 036 La Huacana" "La Huacana" "Michoacán" "mich" "Suspendida" 18.95361111 -101.8097222 479
"2801" 16194 "E.T.A. 039 Tocumbo" "Tocumbo" "Michoacán" "mich" "Suspendida" 19.70194444 -102.5202778 1600
"2802" 16195 "E.T.A. 137 Coahuayana" "Coahuayana" "Michoacán" "mich" "Suspendida" 18.68333333 -103.6666667 21
"2803" 16196 "San Gregorio" "Pajacuarán" "Michoacán" "mich" "Suspendida" 20.18333333 -102.5333333 1523
"2804" 16197 "Jiquilpan" "Jiquilpan" "Michoacán" "mich" "Suspendida" 20 -102.7 1536
"2805" 16198 "La Arena" "Venustiano Carranza" "Michoacán" "mich" "Suspendida" 20.2 -102.6666667 1527
"2806" 16199 "San Miguel Curinhuato" "Maravatío" "Michoacán" "mich" "Operando" 19.98944444 -100.5891667 2020
"2807" 16203 "Escuela Secundaria Federal" "Tingambato" "Michoacán" "mich" "Suspendida" 19.50833333 -101.8583333 1387
"2808" 16204 "E.T.A. 132 Villamar" "Villamar" "Michoacán" "mich" "Suspendida" 20.03333333 -102.55 1597
"2809" 16206 "San Jose Purua" "Jungapeo" "Michoacán" "mich" "Suspendida" 19.48333333 -100.4833333 1572
"2810" 16208 "Cachan" "Aquila" "Michoacán" "mich" "Operando" 18.27777778 -103.2233333 79
"2811" 16212 "Barranca De Cupatitzio" "Uruapan" "Michoacán" "mich" "Suspendida" 19.46666667 -102.0833333 2078
"2812" 16213 "Irimbo" "Irimbo" "Michoacán" "mich" "Suspendida" 19.69916667 -100.4783333 2180
"2813" 16216 "Buenavista II" "Buenavista" "Michoacán" "mich" "Suspendida" 19.20944444 -102.5863889 450
"2814" 16217 "El Cantil" "Lázaro Cárdenas" "Michoacán" "mich" "Suspendida" 18.01666667 -102.4166667 30
"2815" 16219 "San Pedro" "Tiquicheo De Nicolás Romero" "Michoacán" "mich" "Operando" 19.07166667 -100.8283333 530
"2816" 16220 "San Simon" "Ixtlán" "Michoacán" "mich" "Operando" 20.11777778 -102.3741667 1550
"2817" 16221 "Fruticultores" "Zinapécuaro" "Michoacán" "mich" "Suspendida" 19.87305556 -100.8144444 1986
"2818" 16222 "La Rinconada" "Zamora" "Michoacán" "mich" "Suspendida" 20.04333333 -102.2872222 1580
"2819" 16223 "La Esperanza" "Chavinda" "Michoacán" "mich" "Suspendida" 20.05361111 -102.4111111 1550
"2820" 16224 "Tanhuato (DGE)" "Tanhuato" "Michoacán" "mich" "Suspendida" 20.28194444 -102.3319444 1542
"2821" 16225 "Villa Jimenez II" "Jiménez" "Michoacán" "mich" "Operando" 19.92305556 -101.7469444 2000
"2822" 16227 "Lazaro Cardenas" "Lázaro Cárdenas" "Michoacán" "mich" "Operando" 18.03361111 -102.1958333 70
"2823" 16228 "Acahuato" "Apatzingán" "Michoacán" "mich" "Operando" 19.14777778 -102.3325 227
"2824" 16229 "Adjuntas" "Tangancícuaro" "Michoacán" "mich" "Suspendida" 19.91333333 -102.2038889 1680
"2825" 16230 "Las Cruces" "Turicato" "Michoacán" "mich" "Operando" 19.06527778 -101.4277778 800
"2826" 16231 "Las Cruces Barreras" "Chucándiro" "Michoacán" "mich" "Operando" 19.93888889 -101.3833333 2408
"2827" 16232 "El Devanador" "Tzitzio" "Michoacán" "mich" "Suspendida" 19.38416667 -100.8247222 1060
"2828" 16233 "Epitacio Huerta" "Epitacio Huerta" "Michoacán" "mich" "Operando" 20.14916667 -100.2972222 2503
"2829" 16234 "Galeana" "Puruándiro" "Michoacán" "mich" "Operando" 20.03888889 -101.575 1935
"2830" 16235 "Huajumbaro" "Hidalgo" "Michoacán" "mich" "Operando" 19.67916667 -100.7416667 2285
"2831" 16236 "El Jovero" "Aguililla" "Michoacán" "mich" "Suspendida" 18.57777778 -102.7963889 760
"2832" 16237 "El Limon" "Tiquicheo De Nicolás Romero" "Michoacán" "mich" "Operando" 18.93083333 -100.5647222 460
"2833" 16238 "Melchor Ocampo" "Tuzantla" "Michoacán" "mich" "Operando" 19.09555556 -100.6586111 496
"2834" 16239 "Mexcalhuacan" "Lázaro Cárdenas" "Michoacán" "mich" "Operando" 18.07916667 -102.6561111 30
"2835" 16240 "El Pueblito" "Zacapu" "Michoacán" "mich" "Operando" 19.82222222 -101.9291667 2371
"2836" 16241 "Tafetan" "Tzitzio" "Michoacán" "mich" "Operando" 19.42388889 -100.9072222 913
"2837" 16242 "Tumbiscatio" "Tumbiscatío" "Michoacán" "mich" "Suspendida" 18.54222222 -102.375 900
"2838" 16243 "Ziquitaro" "Penjamillo" "Michoacán" "mich" "Suspendida" 20.06111111 -101.8888889 1831
"2839" 16244 "Tiquicheo" "Tiquicheo De Nicolás Romero" "Michoacán" "mich" "Operando" 18.90277778 -100.7361111 383
"2840" 16245 "San Carlos II" "Tiquicheo De Nicolás Romero" "Michoacán" "mich" "Suspendida" 19.24166667 -100.7897222 651
"2841" 16247 "Capula" "Morelia" "Michoacán" "mich" "Suspendida" 19.675 -101.3916667 2097
"2842" 16248 "Caurio De Guadalupe" "Jiménez" "Michoacán" "mich" "Suspendida" 19.92027778 -101.8583333 2064
"2843" 16250 "Huandacareo" "Huandacareo" "Michoacán" "mich" "Suspendida" 19.98888889 -101.275 1851
"2844" 16251 "Patamban" "Tangancícuaro" "Michoacán" "mich" "Operando" 19.8025 -102.2888889 2140
"2845" 16252 "San Lorenzo" "Maravatío" "Michoacán" "mich" "Suspendida" 19.95 -100.4333333 2205
"2846" 16253 "Tanaco" "Cherán" "Michoacán" "mich" "Operando" 19.7375 -102.0791667 2140
"2847" 16254 "Teremendo" "Morelia" "Michoacán" "mich" "Operando" 19.78333333 -101.4777778 2188
"2848" 16255 "Ucareo" "Zinapécuaro" "Michoacán" "mich" "Operando" 19.9 -100.6916667 2554
"2849" 16257 "Santa Isabel De Ajuno" "Pátzcuaro" "Michoacán" "mich" "Suspendida" 19.5 -101.5833333 2250
"2850" 16258 "Presa Tuxpan" "Tuxpan" "Michoacán" "mich" "Operando" 19.53972222 -100.4822222 1747
"2851" 16259 "Tzindio" "Nuevo Parangaricutiro" "Michoacán" "mich" "Suspendida" 19.40305556 -102.1088889 1778
"2852" 16261 "Chilatan" "Tepalcatepec" "Michoacán" "mich" "Operando" 19.23638889 -102.77 440
"2853" 16263 "Ecuandureo" "Ecuandureo" "Michoacán" "mich" "Operando" 20.158611 -102.215 1560
"2854" 16264 "Presa Los Olivos" "Tepalcatepec" "Michoacán" "mich" "Operando" 19.20055556 -102.8372222 379
"2855" 16266 "Tancitaro" "Tancítaro" "Michoacán" "mich" "Operando" 19.33166667 -102.3702778 2054
"2856" 16512 "El Colegio" "Tarímbaro" "Michoacán" "mich" "Operando" 19.7725 -101.1780556 1880
"2857" 16513 "El Jacal (DGE)" "Chucándiro" "Michoacán" "mich" "Suspendida" 19.88611111 -101.3361111 1874
"2858" 16514 "Jaripeo" "Irimbo" "Michoacán" "mich" "Operando" 19.65111111 -100.4827778 1880
"2859" 16515 "La Sandia" "Ario" "Michoacán" "mich" "Operando" 19.26333333 -101.6752778 2180
"2860" 17001 "Atlatlahuacan" "Atlatlahucan" "Morelos" "mor" "Operando" 18.93666667 -98.92805556 1600
"2861" 17002 "Colonia Empleado" "Cuernavaca" "Morelos" "mor" "Suspendida" 18.94833333 -99.23083333 1614
"2862" 17003 "Cuautla (SMN)" "Cuautla" "Morelos" "mor" "Operando" 18.80416667 -98.95083333 1303
"2863" 17004 "Cuernavaca (DGE)" "Cuernavaca" "Morelos" "mor" "Operando" 18.91861111 -99.23416667 1510
"2864" 17005 "Cuautla (DGE)" "Cuautla" "Morelos" "mor" "Operando" 18.81027778 -98.95083333 1302
"2865" 17006 "El Rodeo" "Miacatlán" "Morelos" "mor" "Suspendida" 18.77861111 -99.32361111 1858
"2866" 17007 "Huajintlan" "Amacuzac" "Morelos" "mor" "Operando" 18.61 -99.42444444 942
"2867" 17008 "Huautla" "Tlaquiltenango" "Morelos" "mor" "Operando" 18.44 -99.025 966
"2868" 17009 "C.B.T.A.154 Huitzilac" "Huitzilac" "Morelos" "mor" "Suspendida" 19.02833333 -99.26722222 2550
"2869" 17010 "Miacatlan" "Miacatlán" "Morelos" "mor" "Operando" 18.75722222 -99.37277778 1003
"2870" 17012 "Oaxtepec" "Yautepec" "Morelos" "mor" "Operando" 18.90638889 -98.97027778 1380
"2871" 17013 "Temilpa" "Tlaltizapán De Zapata" "Morelos" "mor" "Operando" 18.70583333 -99.09388889 1135
"2872" 17014 "Temixco" "Temixco" "Morelos" "mor" "Operando" 18.85444444 -99.22722222 1283
"2873" 17015 "Tepalcingo" "Tepalcingo" "Morelos" "mor" "Suspendida" 18.59638889 -98.84361111 1160
"2874" 17016 "Tequesquitengo" "Jojutla" "Morelos" "mor" "Operando" 18.61111111 -99.25972222 932
"2875" 17017 "Tetelcingo" "Cuautla" "Morelos" "mor" "Suspendida" 18.86666667 -98.93333333 1418
"2876" 17018 "Ticuman" "Tlaltizapán De Zapata" "Morelos" "mor" "Operando" 18.75916667 -99.12111111 970
"2877" 17019 "Tilzapotla" "Puente De Ixtla" "Morelos" "mor" "Suspendida" 18.48777778 -99.30611111 1303
"2878" 17020 "Tlacotepec" "Zacualpan De Amilpas" "Morelos" "mor" "Suspendida" 18.81333333 -98.75 1754
"2879" 17021 "Tlacualera" "Tepalcingo" "Morelos" "mor" "Operando" 18.61666667 -98.94361111 1250
"2880" 17022 "Tres Cumbres" "Huitzilac" "Morelos" "mor" "Operando" 19.03666667 -99.25805556 2639
"2881" 17023 "Xicatlacotla" "Tlaquiltenango" "Morelos" "mor" "Suspendida" 18.51916667 -99.19194444 803
"2882" 17024 "Yautepec" "Yautepec" "Morelos" "mor" "Operando" 18.85444444 -99.02166667 1343
"2883" 17025 "Yecapixtla (SMN)" "Yecapixtla" "Morelos" "mor" "Suspendida" 18.85 -98.86666667 1610
"2884" 17026 "C.A.E. La Victoria" "Zacatepec" "Morelos" "mor" "Suspendida" 18.63666667 -99.20083333 1364
"2885" 17028 "Jonacatepec" "Jonacatepec De Leandro Valle" "Morelos" "mor" "Operando" 18.69166667 -98.82472222 1350
"2886" 17029 "Palpan" "Miacatlán" "Morelos" "mor" "Suspendida" 18.8675 -99.42916667 1620
"2887" 17030 "Axochiapan" "Axochiapan" "Morelos" "mor" "Suspendida" 18.5 -98.75 1036
"2888" 17031 "Jojutla (DGE)" "Jojutla" "Morelos" "mor" "Operando" 18.58388889 -99.18416667 959
"2889" 17032 "San Gabriel" "Amacuzac" "Morelos" "mor" "Suspendida" 18.61666667 -99.35 929
"2890" 17033 "Xicatlacotla (CFE)" "Tlaquiltenango" "Morelos" "mor" "Suspendida" 18.45 -99.1 1095
"2891" 17036 "Lagunillas De Rayon" "Axochiapan" "Morelos" "mor" "Operando" 18.48333333 -98.71666667 1010
"2892" 17037 "Escuela De Biologia Uaem" "Cuernavaca" "Morelos" "mor" "Operando" 18.98333333 -99.23333333 1893
"2893" 17038 "Nexpa" "Tlaquiltenango" "Morelos" "mor" "Operando" 18.52 -99.145 800
"2894" 17039 "San Juan Tlacotenco" "Tepoztlán" "Morelos" "mor" "Suspendida" 19.03916667 -99.09388889 2836
"2895" 17042 "Zacatepec" "Zacatepec" "Morelos" "mor" "Suspendida" 18.65 -99.18333333 918
"2896" 17043 "E.T.A. 118 Yecapixtla" "Yecapixtla" "Morelos" "mor" "Suspendida" 18.89166667 -98.85833333 1600
"2897" 17044 "E.T.A. 040 Amacuzac" "Amacuzac" "Morelos" "mor" "Operando" 18.59861111 -99.36944444 1278
"2898" 17045 "Huecahuaxco E-7" "Ocuituco" "Morelos" "mor" "Suspendida" 18.91194444 -98.75305556 2305
"2899" 17046 "Hueyapan E-4" "Hueyapan" "Morelos" "mor" "Operando" 18.885 -98.69027778 2285
"2900" 17047 "Huitzilac" "Huitzilac" "Morelos" "mor" "Operando" 19.05833333 -99.27416667 2801
"2901" 17048 "Puente Ocuituco E-5" "Ocuituco" "Morelos" "mor" "Operando" 18.87805556 -98.77527778 1941
"2902" 17049 "Tepoztlan E-12" "Tepoztlán" "Morelos" "mor" "Suspendida" 18.98527778 -99.09972222 1716
"2903" 17050 "Tlayacapan E-11" "Tlayacapan" "Morelos" "mor" "Suspendida" 18.95555556 -98.97277778 1662
"2904" 17051 "Totolapan E-10" "Totolapan" "Morelos" "mor" "Operando" 18.98694444 -98.91972222 1908
"2905" 17052 "Yecapixtla (DGE)" "Yecapixtla" "Morelos" "mor" "Suspendida" 18.88333333 -98.865 1590
"2906" 17054 "Moyotepec" "Ayala" "Morelos" "mor" "Suspendida" 18.67083333 -98.97527778 1154
"2907" 17055 "Tenango" "Jantetelco" "Morelos" "mor" "Suspendida" 18.62055556 -98.74694444 1188
"2908" 17056 "San Pablo Hidalgo" "Tlaltizapán De Zapata" "Morelos" "mor" "Suspendida" 18.58194444 -99.04472222 925
"2909" 17057 "El Limon" "Tepalcingo" "Morelos" "mor" "Operando" 18.53111111 -98.9375 1248
"2910" 17058 "Cuentepec" "Temixco" "Morelos" "mor" "Operando" 18.86027778 -99.32638889 1487
"2911" 17059 "Coatlan Del Rio" "Coatlán Del Río" "Morelos" "mor" "Suspendida" 18.74527778 -99.43333333 1027
"2912" 17060 "Alponocan" "Tetela Del Volcán" "Morelos" "mor" "Operando" 18.93111111 -98.68972222 2769
"2913" 17061 "Apancingo" "Coatlán Del Río" "Morelos" "mor" "Operando" 18.68 -99.46361111 1152
"2914" 17062 "Chavarria" "Coatlán Del Río" "Morelos" "mor" "Operando" 18.72583333 -99.46916667 1163
"2915" 17063 "Tecajec" "Yecapixtla" "Morelos" "mor" "Operando" 18.79805556 -98.81222222 1824
"2916" 17064 "Tecomalco" "Ayala" "Morelos" "mor" "Operando" 18.65083333 -98.9925 1305
"2917" 17065 "Valle De Vazquez" "Tlaquiltenango" "Morelos" "mor" "Operando" 18.52916667 -99.07 950
"2918" 17066 "El Vigia" "Tlalnepantla" "Morelos" "mor" "Operando" 19.01 -98.96 2160
"2919" 17067 "Cuernavaca (OBS)" "Cuernavaca" "Morelos" "mor" "Operando" 18.89222222 -99.23333333 1372
"2920" 17068 "Achichipico D-4" "Yecapixtla" "Morelos" "mor" "Operando" 18.94722222 -98.82916667 2117
"2921" 17069 "Ahuehuetzingo" "Xoxocotla" "Morelos" "mor" "Operando" 18.71777778 -99.27861111 1068
"2922" 17071 "Progreso" "Jiutepec" "Morelos" "mor" "Suspendida" 18.88 -99.15333333 1366
"2923" 17072 "Alpuyeca" "Xochitepec" "Morelos" "mor" "Operando" 18.735 -99.26583333 1025
"2924" 17073 "Cuautlita" "Tetecala" "Morelos" "mor" "Operando" 18.70027778 -99.38444444 986
"2925" 17074 "El Higueron" "Jojutla" "Morelos" "mor" "Operando" 18.5775 -99.18055556 907
"2926" 17075 "Jojutla (SMN)" "Jojutla" "Morelos" "mor" "Suspendida" 18.58333333 -99.18333333 890
"2927" 17076 "Puente De Ixtla" "Puente De Ixtla" "Morelos" "mor" "Suspendida" 18.62916667 -99.32583333 903
"2928" 17077 "Xoxocotla" "Xoxocotla" "Morelos" "mor" "Operando" 18.685 -99.24388889 1030
"2929" 17080 "Casasano" "Cuautla" "Morelos" "mor" "Suspendida" 18.85055556 -98.95527778 1709.2
"2930" 17081 "Amilcingo" "Temoac" "Morelos" "mor" "Operando" 18.73 -98.7625 1519.3
"2931" 17082 "Oacalco" "Yautepec" "Morelos" "mor" "Suspendida" 18.92222222 -99.03055556 1297.2
"2932" 17090 "Tepalcingo Bachillerato" "Tepalcingo" "Morelos" "mor" "Suspendida" 18.63805556 -98.81777778 1264.8
"2933" 17091 "Cayehuacan" "Axochiapan" "Morelos" "mor" "Suspendida" 18.58305556 -98.71444444 1106
"2934" 17092 "Vista Alegre" "Mazatepec" "Morelos" "mor" "Suspendida" 18.73 -99.38361111 989.6
"2935" 17093 "Tres Marias" "Huitzilac" "Morelos" "mor" "Suspendida" 19.05027778 -99.24611111 2826.6
"2936" 18001 "Acaponeta" "Acaponeta" "Nayarit" "nay" "Operando" 22.49 -105.3541667 24
"2937" 18002 "Ahuacatlan" "Ahuacatlán" "Nayarit" "nay" "Operando" 21.055 -104.4841667 999
"2938" 18003 "Amatlan De Cañas (SMN)" "Amatlán De Cañas" "Nayarit" "nay" "Suspendida" 20.8 -104.4 798
"2939" 18004 "Capomal" "Santiago Ixcuintla" "Nayarit" "nay" "Operando" 21.83944444 -105.1211111 35
"2940" 18005 "Cerro Blanco" "Santa María Del Oro" "Nayarit" "nay" "Operando" 21.37666667 -104.6183333 965
"2941" 18006 "Compostela" "Compostela" "Nayarit" "nay" "Suspendida" 21.23333333 -104.9166667 834
"2942" 18007 "Cucharas" "Huajicori" "Nayarit" "nay" "Operando" 22.81833333 -105.305 134
"2943" 18008 "Despeñadero" "Del Nayar" "Nayarit" "nay" "Suspendida" 21.84138889 -104.7225 315
"2944" 18009 "El Carrizal (CFE)" "Del Nayar" "Nayarit" "nay" "Suspendida" 21.82694444 -104.8302778 80
